latitude,longitude,current_rain_mm_hr,rain_48h_mm,soil_moisture_pct,forecast_severity,forecast_label,trigger_score,alert_level,alert_status
26.86234,92.03456,69.6,467.53,54.84,2,Heavy Rain,0.5872,2,Warning
26.00829,91.69371,10.98,274.39,17.91,3,Extreme Storm,0.3715,1,Watch
25.28963,96.62686,16.74,7.27,93.4,0,Clear,0.2043,0,Safe
26.78703,92.16184,0.12,290.4,50.37,1,Light Rain,0.2892,1,Watch
21.51012,92.78895,75.33,160.5,73.18,2,Heavy Rain,0.5162,2,Warning
26.65916,92.17107,0.93,25.49,87.97,3,Extreme Storm,0.2998,1,Watch
28.44214,96.6865,41.88,24.48,68.59,1,Light Rain,0.2981,1,Watch
22.3677,91.54198,108.1,101.95,39.46,2,Heavy Rain,0.3663,1,Watch
21.61275,89.15919,3.47,87.48,86.86,3,Extreme Storm,0.3925,1,Watch
24.7823,90.954,62.27,426.16,54.38,1,Light Rain,0.4908,1,Watch
21.63299,91.95803,10.12,215.84,73.98,2,Heavy Rain,0.4642,1,Watch
24.31981,94.19718,15.69,74.33,10.34,2,Heavy Rain,0.2008,0,Safe
25.05289,96.17617,3.16,233.18,40.57,2,Heavy Rain,0.3048,1,Watch
28.4422,95.00914,11.85,3.29,29.97,1,Light Rain,0.0557,0,Safe
24.47412,94.02803,0.22,178.68,43.97,2,Heavy Rain,0.2879,1,Watch
22.5326,95.36465,6.15,76.71,31.26,1,Light Rain,0.1585,0,Safe
26.99316,91.71014,0.81,113.2,59.67,2,Heavy Rain,0.2709,1,Watch
24.72045,88.78313,3.86,34.9,17.94,1,Light Rain,0.1499,0,Safe
26.40569,94.05366,1.01,539.75,96.07,0,Clear,0.6502,2,Warning
26.14922,96.01938,4.46,110.96,45.92,2,Heavy Rain,0.28,1,Watch
23.29711,92.31094,23.73,164.57,66.51,1,Light Rain,0.4085,1,Watch
28.88117,96.01373,45.13,58.44,46.68,0,Clear,0.1188,0,Safe
26.47296,92.83107,19.39,103.82,31.49,3,Extreme Storm,0.2681,1,Watch
27.93706,97.21124,1.26,118.8,75.45,0,Clear,0.2559,1,Watch
25.48982,95.83243,56.7,29.91,26.17,1,Light Rain,0.2469,0,Safe
25.87101,88.04903,19.81,165.17,38.54,2,Heavy Rain,0.2934,1,Watch
24.56692,90.94255,150.0,568.62,44.51,2,Heavy Rain,0.8292,3,Critical
27.49074,91.28276,1.24,19.26,72.9,0,Clear,0.1779,0,Safe
25.13838,94.58031,0.6,267.32,13.25,0,Clear,0.1854,0,Safe
23.22473,92.09057,0.31,91.32,23.29,0,Clear,0.1517,0,Safe
22.89206,94.31098,44.14,26.08,98.85,0,Clear,0.338,1,Watch
25.76888,95.06674,1.98,37.7,93.57,1,Light Rain,0.308,1,Watch
27.36332,91.64991,58.24,91.37,69.28,1,Light Rain,0.3149,1,Watch
24.57898,92.99741,19.21,76.94,45.07,0,Clear,0.2231,0,Safe
25.95947,92.76039,150.0,68.42,42.33,3,Extreme Storm,0.4584,1,Watch
23.17196,91.16531,1.96,169.74,66.68,2,Heavy Rain,0.4183,1,Watch
25.89487,93.89095,1.09,14.95,42.98,1,Light Rain,0.1423,0,Safe
22.17321,92.30885,45.33,101.11,25.97,2,Heavy Rain,0.258,1,Watch
26.68394,95.34548,102.33,35.22,22.77,1,Light Rain,0.32,1,Watch
23.12759,91.84543,1.48,1.69,73.9,1,Light Rain,0.2196,0,Safe
26.41186,92.47206,5.31,7.76,93.52,3,Extreme Storm,0.3765,1,Watch
26.28386,91.42881,60.64,600.0,52.51,2,Heavy Rain,0.687,2,Warning
24.50439,88.16123,4.98,109.64,26.3,1,Light Rain,0.209,0,Safe
26.39847,91.0668,125.04,230.27,63.0,3,Extreme Storm,0.6164,2,Warning
21.68889,93.1393,12.56,182.02,77.17,2,Heavy Rain,0.4365,1,Watch
29.05818,93.27825,7.15,478.43,63.86,1,Light Rain,0.5699,2,Warning
27.40056,91.02673,0.82,538.74,57.3,0,Clear,0.4404,1,Watch
26.21071,92.24995,1.25,155.64,61.46,1,Light Rain,0.3071,1,Watch
28.07266,93.57585,3.83,23.08,46.7,3,Extreme Storm,0.3117,1,Watch
23.77364,91.91696,1.95,140.2,26.72,0,Clear,0.1882,0,Safe
28.09964,94.08569,25.49,9.06,28.04,0,Clear,0.2162,0,Safe
25.05969,92.31578,0.9,21.15,87.11,2,Heavy Rain,0.2629,1,Watch
26.85144,88.23721,33.35,211.31,29.28,1,Light Rain,0.3133,1,Watch
23.20436,91.5502,0.4,131.85,10.44,0,Clear,0.1342,0,Safe
27.12788,90.98462,4.24,14.1,75.23,2,Heavy Rain,0.2501,1,Watch
26.82914,97.2795,24.12,20.66,77.74,1,Light Rain,0.2322,0,Safe
28.65828,90.91973,14.37,118.62,70.26,1,Light Rain,0.3988,1,Watch
28.51078,91.04701,8.53,217.71,44.39,1,Light Rain,0.3486,1,Watch
25.11134,95.0214,0.3,248.14,55.1,2,Heavy Rain,0.3926,1,Watch
28.50228,94.19814,7.53,15.52,82.79,3,Extreme Storm,0.3318,1,Watch
24.03009,92.26026,1.89,490.58,19.44,2,Heavy Rain,0.4511,1,Watch
25.689,93.92824,9.52,15.89,31.21,2,Heavy Rain,0.1963,0,Safe
21.98411,94.12164,4.04,4.02,75.26,1,Light Rain,0.2886,1,Watch
27.73338,90.69754,9.49,2.47,19.94,3,Extreme Storm,0.139,0,Safe
21.98482,88.36593,14.52,243.98,62.08,1,Light Rain,0.3796,1,Watch
25.52147,93.98747,0.9,35.76,98.67,3,Extreme Storm,0.3572,1,Watch
26.99345,91.85703,1.17,257.33,35.63,1,Light Rain,0.2536,1,Watch
23.7132,94.01266,8.6,501.02,34.95,2,Heavy Rain,0.4779,1,Watch
29.41818,92.17731,5.27,133.43,92.91,3,Extreme Storm,0.4387,1,Watch
29.48892,90.8874,1.08,308.08,92.57,1,Light Rain,0.46,1,Watch
29.24484,95.76602,49.63,235.0,10.66,3,Extreme Storm,0.3671,1,Watch
22.92649,88.11143,29.14,16.74,51.36,1,Light Rain,0.2505,1,Watch
26.38755,90.91677,3.98,5.19,47.3,1,Light Rain,0.2079,0,Safe
29.06088,90.68842,10.84,473.46,44.83,2,Heavy Rain,0.6186,2,Warning
25.27385,90.76367,1.6,349.07,88.22,1,Light Rain,0.5201,2,Warning
23.48011,93.72595,1.05,163.47,92.85,2,Heavy Rain,0.3849,1,Watch
26.63807,93.49092,47.57,270.25,45.08,1,Light Rain,0.4496,1,Watch
28.04796,91.62817,14.3,154.83,91.36,1,Light Rain,0.3761,1,Watch
29.21522,91.65922,39.44,126.78,66.64,2,Heavy Rain,0.3556,1,Watch
25.50098,93.10356,21.91,136.61,92.7,0,Clear,0.3842,1,Watch
23.3945,93.53268,15.18,69.8,51.67,0,Clear,0.2576,1,Watch
26.436,92.76314,0.87,44.24,21.35,3,Extreme Storm,0.1601,0,Safe
25.66648,92.94779,1.71,39.63,33.9,2,Heavy Rain,0.1933,0,Safe
25.90427,95.68701,49.86,476.15,71.52,3,Extreme Storm,0.6976,2,Warning
25.62766,94.46345,31.39,77.4,95.94,1,Light Rain,0.3391,1,Watch
26.63816,92.43282,2.3,108.39,12.46,2,Heavy Rain,0.1166,0,Safe
25.81606,94.83481,31.85,185.52,82.15,3,Extreme Storm,0.426,1,Watch
25.73174,92.35643,6.44,289.92,98.03,1,Light Rain,0.5336,2,Warning
26.75774,96.1849,6.84,14.01,52.6,2,Heavy Rain,0.2003,0,Safe
28.51784,93.29901,1.3,24.11,84.04,0,Clear,0.2031,0,Safe
23.51277,96.70266,4.52,249.77,11.6,1,Light Rain,0.2491,0,Safe
29.29599,90.89481,1.03,193.99,94.12,1,Light Rain,0.4517,1,Watch
22.12196,89.80653,1.37,221.99,89.16,1,Light Rain,0.3599,1,Watch
26.18152,94.31872,9.2,461.26,41.78,0,Clear,0.3518,1,Watch
27.63215,91.38498,0.3,9.33,28.64,1,Light Rain,0.1707,0,Safe
23.96215,88.05642,49.28,2.61,21.69,0,Clear,0.1587,0,Safe
23.66476,89.88484,1.69,28.17,99.15,1,Light Rain,0.2599,1,Watch
26.94415,94.62964,1.89,30.32,70.05,1,Light Rain,0.2143,0,Safe
24.31382,91.66677,37.85,7.86,18.71,1,Light Rain,0.1083,0,Safe
24.28216,91.97761,9.82,58.82,94.16,3,Extreme Storm,0.4166,1,Watch
27.98224,94.34807,89.78,11.22,18.94,0,Clear,0.2454,0,Safe
22.34844,93.68994,0.73,76.38,10.53,2,Heavy Rain,0.1719,0,Safe
27.05517,96.24356,1.13,28.22,44.01,1,Light Rain,0.1707,0,Safe
28.02798,95.28844,11.16,217.71,10.97,0,Clear,0.2063,0,Safe
27.80883,92.66238,30.26,56.68,36.34,1,Light Rain,0.1827,0,Safe
26.27805,89.84307,16.27,62.94,61.97,3,Extreme Storm,0.3062,1,Watch
27.29555,91.81159,30.51,18.77,18.81,2,Heavy Rain,0.1773,0,Safe
27.85648,97.04114,0.49,151.33,69.52,0,Clear,0.2644,1,Watch
22.01649,92.3028,4.58,7.6,97.2,0,Clear,0.2557,1,Watch
29.05906,91.50147,40.06,18.99,40.18,2,Heavy Rain,0.1818,0,Safe
23.38293,96.13047,2.89,65.84,62.95,1,Light Rain,0.2747,1,Watch
29.01274,89.5718,0.86,55.32,35.53,3,Extreme Storm,0.1843,0,Safe
23.86386,88.36504,15.32,27.8,42.05,2,Heavy Rain,0.1315,0,Safe
25.55919,95.78691,13.8,100.19,24.74,3,Extreme Storm,0.223,0,Safe
29.12788,93.07588,0.82,32.29,53.94,0,Clear,0.1491,0,Safe
22.01756,91.6264,1.15,72.53,32.61,0,Clear,0.2125,0,Safe
22.64688,91.6186,8.21,514.17,60.75,3,Extreme Storm,0.5888,2,Warning
22.5105,91.64374,28.95,93.44,31.67,1,Light Rain,0.2314,0,Safe
27.44758,89.64299,6.32,255.0,81.77,1,Light Rain,0.4311,1,Watch
26.30805,91.08678,2.33,16.32,14.0,2,Heavy Rain,0.0558,0,Safe
25.61547,96.87675,28.16,16.2,58.14,1,Light Rain,0.2322,0,Safe
23.61411,95.0871,1.68,226.36,75.45,3,Extreme Storm,0.4318,1,Watch
21.68058,94.04966,1.37,231.28,57.71,3,Extreme Storm,0.4041,1,Watch
26.31997,92.31652,6.22,177.4,35.62,1,Light Rain,0.2679,1,Watch
28.88783,95.31877,37.03,353.52,16.34,0,Clear,0.3723,1,Watch
26.47398,88.88992,28.74,109.89,88.98,0,Clear,0.3093,1,Watch
28.02826,97.13698,9.41,4.89,59.55,0,Clear,0.1872,0,Safe
25.50797,94.5144,5.98,47.59,37.88,0,Clear,0.1073,0,Safe
28.50882,96.15824,0.01,47.85,73.61,0,Clear,0.1795,0,Safe
27.76804,90.31984,0.74,486.66,57.15,0,Clear,0.5387,2,Warning
23.89494,88.32427,1.84,441.06,18.45,1,Light Rain,0.304,1,Watch
25.44959,93.41754,10.99,347.78,83.22,2,Heavy Rain,0.5042,2,Warning
21.75776,93.71384,22.02,223.37,37.06,3,Extreme Storm,0.3872,1,Watch
24.16981,91.16177,17.04,114.51,70.18,0,Clear,0.2562,1,Watch
26.47276,90.8764,19.76,16.89,90.8,2,Heavy Rain,0.3439,1,Watch
22.14471,94.4387,69.01,231.57,82.23,1,Light Rain,0.4546,1,Watch
26.41027,88.77441,0.86,381.37,46.0,1,Light Rain,0.3302,1,Watch
28.8951,92.47978,13.24,20.52,68.93,2,Heavy Rain,0.2398,0,Safe
28.62187,89.35297,20.74,12.52,41.13,0,Clear,0.1518,0,Safe
25.87258,89.29875,56.07,91.62,20.37,1,Light Rain,0.2319,0,Safe
28.41994,94.36001,1.22,67.89,27.42,1,Light Rain,0.1746,0,Safe
28.68096,91.91854,1.98,314.11,34.31,0,Clear,0.2415,0,Safe
25.47544,92.35106,0.73,214.31,45.98,1,Light Rain,0.2694,1,Watch
25.91425,90.85408,7.23,126.05,26.87,0,Clear,0.1604,0,Safe
26.89227,92.36432,37.25,114.72,57.66,1,Light Rain,0.2773,1,Watch
24.03735,94.01626,1.34,122.46,77.56,0,Clear,0.2833,1,Watch
26.58411,88.98872,14.42,238.88,15.02,0,Clear,0.2096,0,Safe
25.09883,89.00539,44.29,0.68,18.5,1,Light Rain,0.1733,0,Safe
26.83261,94.11821,43.81,223.04,16.64,2,Heavy Rain,0.3415,1,Watch
22.35637,88.44795,1.13,9.71,10.75,0,Clear,0.0,0,Safe
28.44408,92.37429,66.85,71.38,92.21,3,Extreme Storm,0.5484,2,Warning
27.55163,92.28291,9.78,70.16,70.01,1,Light Rain,0.1845,0,Safe
26.18749,90.13293,2.19,78.38,24.38,0,Clear,0.0548,0,Safe
25.29267,92.43236,19.76,55.92,73.37,0,Clear,0.2506,1,Watch
26.83878,89.15171,1.08,17.89,42.9,2,Heavy Rain,0.1995,0,Safe
25.59546,90.88375,0.13,600.0,11.96,2,Heavy Rain,0.4855,1,Watch
24.33785,91.65992,26.43,34.33,42.46,3,Extreme Storm,0.2514,1,Watch
22.73644,89.88718,24.11,19.77,76.27,0,Clear,0.2408,0,Safe
27.12816,93.18978,105.59,85.28,16.15,1,Light Rain,0.3276,1,Watch
24.01961,92.2159,125.55,114.07,27.07,3,Extreme Storm,0.4071,1,Watch
25.02721,97.08682,8.31,203.12,70.3,2,Heavy Rain,0.3471,1,Watch
29.09111,88.85761,1.5,195.62,17.38,0,Clear,0.1417,0,Safe
27.85527,95.85941,11.72,40.85,91.94,3,Extreme Storm,0.4294,1,Watch
22.0889,90.94504,12.66,351.82,80.85,2,Heavy Rain,0.5393,2,Warning
27.76955,90.34088,3.99,17.2,70.86,1,Light Rain,0.2515,1,Watch
25.50221,90.35575,16.35,404.13,47.7,0,Clear,0.4796,1,Watch
25.88931,96.94195,76.68,14.21,69.66,1,Light Rain,0.3762,1,Watch
28.98484,93.74686,1.2,268.05,39.2,2,Heavy Rain,0.3516,1,Watch
27.8541,97.33721,24.02,83.84,40.86,1,Light Rain,0.2937,1,Watch
26.99644,91.24361,22.07,133.66,84.6,0,Clear,0.2985,1,Watch
26.22612,89.26436,29.28,106.91,79.35,0,Clear,0.3078,1,Watch
26.15037,88.04631,50.52,13.66,62.05,2,Heavy Rain,0.3613,1,Watch
21.70225,90.92951,11.78,126.94,18.3,0,Clear,0.0623,0,Safe
29.0254,88.62858,46.37,203.49,10.99,2,Heavy Rain,0.2752,1,Watch
25.1929,89.08243,72.0,42.97,87.25,2,Heavy Rain,0.465,1,Watch
23.63792,96.42336,48.3,184.92,64.17,2,Heavy Rain,0.4351,1,Watch
29.1249,89.42713,1.86,437.82,51.04,2,Heavy Rain,0.5098,2,Warning
21.98798,92.25321,0.02,121.85,93.21,2,Heavy Rain,0.3043,1,Watch
27.32743,93.17183,12.73,276.11,69.68,1,Light Rain,0.3792,1,Watch
25.80042,97.48797,0.52,76.96,15.25,1,Light Rain,0.1496,0,Safe
28.9004,92.04309,1.17,29.74,96.08,0,Clear,0.2259,0,Safe
23.95691,92.135,5.69,385.56,27.14,1,Light Rain,0.4007,1,Watch
22.29309,90.31089,15.71,60.13,75.31,0,Clear,0.266,1,Watch
26.32329,95.0107,1.02,126.76,55.32,1,Light Rain,0.211,0,Safe
27.06422,91.26839,0.05,72.94,13.01,2,Heavy Rain,0.1617,0,Safe
24.3875,94.05558,1.61,252.75,53.28,1,Light Rain,0.3677,1,Watch
25.68823,90.89682,10.77,193.91,98.65,1,Light Rain,0.4417,1,Watch
28.36761,94.17185,1.83,9.82,74.68,2,Heavy Rain,0.2844,1,Watch
27.69267,89.9513,110.83,242.32,12.74,2,Heavy Rain,0.3756,1,Watch
29.326,88.33855,42.76,58.05,42.69,0,Clear,0.3069,1,Watch
26.22704,94.14012,0.02,95.91,53.28,1,Light Rain,0.3433,1,Watch
23.57885,92.71156,1.16,0.49,41.87,1,Light Rain,0.1974,0,Safe
26.89384,88.09813,45.5,3.26,21.51,0,Clear,0.1364,0,Safe
27.61462,91.96825,65.92,59.9,12.37,2,Heavy Rain,0.2312,0,Safe
27.84521,90.9549,1.39,223.14,33.67,1,Light Rain,0.2532,1,Watch
26.75877,91.40513,0.35,31.62,69.86,2,Heavy Rain,0.2943,1,Watch
22.81523,88.90036,1.08,7.88,36.49,1,Light Rain,0.1744,0,Safe
25.889,94.05679,55.67,342.73,62.05,0,Clear,0.4504,1,Watch
27.9833,92.35823,0.7,117.45,70.95,1,Light Rain,0.2893,1,Watch
26.26587,91.56606,20.43,140.71,23.17,1,Light Rain,0.2694,1,Watch
25.25353,97.24941,8.27,13.87,58.18,0,Clear,0.1644,0,Safe
25.73924,95.32372,24.67,201.97,69.51,2,Heavy Rain,0.4207,1,Watch
25.38723,90.8308,13.47,600.0,59.85,1,Light Rain,0.6605,2,Warning
25.81131,95.90351,2.3,70.79,24.16,2,Heavy Rain,0.2267,0,Safe
27.60075,91.48607,1.78,232.66,55.75,3,Extreme Storm,0.4296,1,Watch
22.73626,88.19021,7.52,139.13,14.26,1,Light Rain,0.1315,0,Safe
24.47729,91.75293,2.53,48.48,38.66,1,Light Rain,0.1243,0,Safe
25.60674,90.6837,0.56,103.7,12.76,2,Heavy Rain,0.1392,0,Safe
23.07924,90.68064,123.45,238.89,53.33,1,Light Rain,0.5108,2,Warning
24.97516,92.0523,17.72,305.71,20.34,1,Light Rain,0.3262,1,Watch
26.64156,90.85409,32.64,60.65,34.02,3,Extreme Storm,0.2761,1,Watch
22.19651,94.90852,0.23,4.13,77.55,1,Light Rain,0.2239,0,Safe
26.94603,93.45359,65.11,112.38,30.46,1,Light Rain,0.2826,1,Watch
25.43964,94.47271,82.72,155.59,11.67,2,Heavy Rain,0.3023,1,Watch
25.94295,90.45118,18.08,7.17,18.69,0,Clear,0.0632,0,Safe
23.76346,90.70046,1.33,253.86,84.02,3,Extreme Storm,0.5789,2,Warning
24.81785,95.43254,1.91,99.9,47.85,3,Extreme Storm,0.3174,1,Watch
26.99673,88.41784,76.78,224.36,42.96,1,Light Rain,0.4191,1,Watch
22.95191,92.08743,9.87,76.45,28.44,0,Clear,0.0785,0,Safe
21.55084,92.12203,9.24,69.22,47.49,1,Light Rain,0.174,0,Safe
25.88936,93.1567,89.55,589.5,22.64,1,Light Rain,0.6305,2,Warning
28.26424,90.86085,24.13,217.61,27.42,1,Light Rain,0.3415,1,Watch
27.74986,91.13011,35.02,22.99,80.93,0,Clear,0.2852,1,Watch
26.9402,91.83381,0.13,128.62,76.25,1,Light Rain,0.3185,1,Watch
25.96468,92.54432,11.19,94.69,86.79,1,Light Rain,0.3765,1,Watch
28.43261,90.87482,1.64,79.15,97.35,2,Heavy Rain,0.3267,1,Watch
26.85917,93.48689,15.2,276.87,12.21,3,Extreme Storm,0.3967,1,Watch
25.10307,93.92029,56.22,259.41,68.92,0,Clear,0.4236,1,Watch
25.19839,94.31251,1.61,95.04,91.22,0,Clear,0.3404,1,Watch
22.6136,93.66084,1.1,166.17,76.49,0,Clear,0.3706,1,Watch
29.08153,96.09754,1.09,173.84,90.41,3,Extreme Storm,0.4074,1,Watch
28.14507,94.01319,1.39,83.74,10.48,1,Light Rain,0.1177,0,Safe
27.94995,88.91271,7.65,76.84,15.27,3,Extreme Storm,0.2337,0,Safe
29.04906,90.94979,45.32,16.52,64.19,3,Extreme Storm,0.3356,1,Watch
28.38092,91.52877,1.98,36.59,26.08,0,Clear,0.0826,0,Safe
25.1382,91.93552,91.56,245.7,70.06,1,Light Rain,0.5089,2,Warning
25.52204,92.06785,41.81,135.91,14.33,1,Light Rain,0.155,0,Safe
28.15183,91.67956,39.25,334.75,87.07,1,Light Rain,0.5819,2,Warning
26.77045,91.85863,6.25,31.45,22.88,1,Light Rain,0.0815,0,Safe
25.0713,90.52894,22.75,264.6,73.39,1,Light Rain,0.3396,1,Watch
25.12597,96.21492,13.96,22.26,37.39,2,Heavy Rain,0.2401,0,Safe
29.42735,94.3215,2.2,48.42,11.96,1,Light Rain,0.1186,0,Safe
23.99934,91.89128,46.64,112.03,16.28,1,Light Rain,0.1737,0,Safe
25.02205,90.52353,17.17,600.0,29.87,1,Light Rain,0.5801,2,Warning
25.86999,96.06027,33.9,5.82,78.55,0,Clear,0.2834,1,Watch
28.30344,93.63058,40.76,113.9,60.34,1,Light Rain,0.3281,1,Watch
26.35762,90.05073,7.11,4.75,36.94,1,Light Rain,0.1267,0,Safe
28.31368,89.79041,1.48,254.47,76.94,0,Clear,0.3596,1,Watch
26.06598,94.18881,11.06,98.4,41.54,2,Heavy Rain,0.2628,1,Watch
26.83521,93.20365,56.05,32.81,88.79,2,Heavy Rain,0.3724,1,Watch
24.6807,92.52458,2.87,8.52,80.4,0,Clear,0.2562,1,Watch
27.82045,92.35109,11.12,3.22,46.79,1,Light Rain,0.1932,0,Safe
21.83899,91.33411,35.86,52.31,12.11,0,Clear,0.1195,0,Safe
26.34509,89.16951,1.82,237.22,61.49,0,Clear,0.3846,1,Watch
28.17912,91.85679,27.57,258.64,31.3,1,Light Rain,0.3179,1,Watch
25.74455,94.69947,8.37,10.04,31.89,1,Light Rain,0.1957,0,Safe
23.64251,92.61759,18.34,211.3,83.81,0,Clear,0.3927,1,Watch
25.07719,91.19352,58.47,367.95,79.42,0,Clear,0.5716,2,Warning
22.36332,92.24901,41.5,30.33,19.27,2,Heavy Rain,0.1895,0,Safe
26.65668,89.26257,0.26,119.52,66.88,1,Light Rain,0.2059,0,Safe
25.64238,88.80725,1.16,46.11,19.21,3,Extreme Storm,0.1999,0,Safe
24.13231,93.32379,0.09,102.41,99.4,0,Clear,0.2694,1,Watch
26.60683,91.51775,11.52,9.07,78.77,0,Clear,0.1977,0,Safe
26.22134,89.62799,50.72,22.48,54.97,3,Extreme Storm,0.34,1,Watch
26.70594,91.73608,5.72,16.98,55.79,1,Light Rain,0.168,0,Safe
22.3392,95.39336,45.92,27.97,14.0,0,Clear,0.1289,0,Safe
22.13384,90.02808,28.11,199.04,11.03,1,Light Rain,0.2484,0,Safe
25.93857,96.02447,29.54,473.58,74.14,1,Light Rain,0.5247,2,Warning
29.09787,90.15062,41.86,442.55,54.28,2,Heavy Rain,0.5781,2,Warning
26.67564,88.39375,2.02,148.13,98.58,0,Clear,0.3237,1,Watch
26.44842,92.08081,58.89,324.28,23.56,3,Extreme Storm,0.4305,1,Watch
26.94907,91.68983,5.63,290.76,79.57,1,Light Rain,0.3554,1,Watch
27.62151,93.32208,20.0,41.31,39.12,2,Heavy Rain,0.1632,0,Safe
24.49175,95.7112,0.13,214.78,89.61,2,Heavy Rain,0.4351,1,Watch
25.60253,90.44979,3.5,0.83,56.64,0,Clear,0.1497,0,Safe
25.65377,91.04774,17.18,141.48,57.11,3,Extreme Storm,0.3865,1,Watch
26.86591,92.76147,1.76,586.52,10.79,0,Clear,0.4895,1,Watch
26.7045,93.08096,0.61,33.27,86.51,0,Clear,0.2937,1,Watch
23.57924,90.80691,0.89,9.65,90.24,1,Light Rain,0.3067,1,Watch
26.92833,93.12776,1.82,165.99,44.51,3,Extreme Storm,0.3724,1,Watch
26.51672,93.16338,55.69,450.97,33.37,1,Light Rain,0.5175,2,Warning
23.91137,91.44217,40.33,130.21,77.46,3,Extreme Storm,0.4542,1,Watch
24.74593,92.45699,69.78,110.35,65.15,1,Light Rain,0.4475,1,Watch
25.67581,95.79215,12.88,27.56,24.72,2,Heavy Rain,0.177,0,Safe
26.35891,95.02685,100.79,254.01,66.46,1,Light Rain,0.5463,2,Warning
21.81204,91.7387,0.47,380.84,59.29,0,Clear,0.4495,1,Watch
28.78034,93.28592,0.26,61.37,40.17,3,Extreme Storm,0.2307,0,Safe
24.46195,91.90606,136.92,120.46,26.98,0,Clear,0.3706,1,Watch
27.54008,93.63035,0.53,199.53,32.87,2,Heavy Rain,0.2283,0,Safe
26.6491,96.86832,3.23,79.46,57.79,2,Heavy Rain,0.251,1,Watch
25.99735,96.40332,87.64,77.27,38.14,2,Heavy Rain,0.3464,1,Watch
26.14852,94.14329,1.33,86.29,67.69,2,Heavy Rain,0.2847,1,Watch
23.60394,91.31968,32.19,85.74,20.38,1,Light Rain,0.2275,0,Safe
25.32882,96.46997,0.2,23.55,83.87,1,Light Rain,0.2187,0,Safe
27.94341,92.91126,1.71,19.07,71.69,2,Heavy Rain,0.321,1,Watch
26.00342,91.26048,8.36,18.91,21.99,3,Extreme Storm,0.0991,0,Safe
25.63709,92.11807,23.1,99.05,29.07,0,Clear,0.2011,0,Safe
27.57845,97.02108,27.67,95.65,53.06,1,Light Rain,0.3085,1,Watch
29.14308,97.04993,1.58,97.67,14.92,1,Light Rain,0.1661,0,Safe
24.80284,91.78324,68.59,51.97,75.0,1,Light Rain,0.4136,1,Watch
25.85131,92.29021,0.45,600.0,70.09,0,Clear,0.5675,2,Warning
25.80938,90.54621,2.82,33.95,98.34,0,Clear,0.3233,1,Watch
22.7662,88.31534,1.3,47.56,33.39,2,Heavy Rain,0.1564,0,Safe
22.22726,90.8568,0.98,486.13,42.56,1,Light Rain,0.4412,1,Watch
22.88188,97.44162,35.8,112.3,88.01,1,Light Rain,0.4706,1,Watch
22.90194,93.80861,49.52,61.89,85.47,3,Extreme Storm,0.4446,1,Watch
28.70968,93.02213,89.7,74.09,32.49,0,Clear,0.3182,1,Watch
23.09037,93.11355,14.64,20.58,15.64,1,Light Rain,0.1304,0,Safe
24.34748,93.12848,2.06,285.5,91.37,1,Light Rain,0.4845,1,Watch
27.02826,89.1383,1.8,125.62,59.43,2,Heavy Rain,0.2218,0,Safe
26.83539,90.72117,75.31,13.19,20.22,1,Light Rain,0.2333,0,Safe
25.97344,90.15538,30.06,211.92,84.78,1,Light Rain,0.4373,1,Watch
27.33296,91.56791,42.8,168.42,11.9,2,Heavy Rain,0.319,1,Watch
27.67199,95.80887,59.57,21.63,65.67,1,Light Rain,0.2794,1,Watch
27.10479,91.62108,6.34,362.68,18.96,2,Heavy Rain,0.4142,1,Watch
22.44792,88.75164,24.05,73.82,16.19,1,Light Rain,0.1148,0,Safe
26.61539,90.18027,0.2,535.46,47.47,3,Extreme Storm,0.5579,2,Warning
28.70635,88.09551,38.02,96.13,85.77,0,Clear,0.2787,1,Watch
29.19508,91.35884,1.21,34.29,62.2,0,Clear,0.1372,0,Safe
21.72239,89.25338,103.85,94.55,55.98,2,Heavy Rain,0.443,1,Watch
26.86491,89.80108,10.81,334.3,65.37,1,Light Rain,0.4924,1,Watch
27.59767,92.18666,6.19,191.33,67.85,1,Light Rain,0.3422,1,Watch
21.8464,94.32763,0.66,94.28,69.31,2,Heavy Rain,0.2525,1,Watch
24.68609,93.58328,2.51,76.66,71.27,0,Clear,0.149,0,Safe
22.50527,89.15242,2.22,89.76,42.29,0,Clear,0.1962,0,Safe
21.77504,97.36072,28.09,38.76,35.15,1,Light Rain,0.1676,0,Safe
23.1332,88.72661,7.36,22.67,81.88,3,Extreme Storm,0.3111,1,Watch
26.64151,89.73807,1.76,81.38,52.52,1,Light Rain,0.2649,1,Watch
22.41214,89.64571,0.36,314.38,72.04,1,Light Rain,0.4182,1,Watch
27.88724,91.96329,8.18,11.97,62.46,0,Clear,0.1658,0,Safe
23.86115,89.98001,39.54,192.49,57.12,1,Light Rain,0.3768,1,Watch
21.65396,89.38357,96.66,64.81,41.68,1,Light Rain,0.4011,1,Watch
25.88641,93.80981,29.11,247.12,90.92,0,Clear,0.4507,1,Watch
23.81909,95.14034,1.08,115.59,86.47,0,Clear,0.2087,0,Safe
24.81391,92.49229,5.91,130.78,64.07,1,Light Rain,0.2578,1,Watch
25.08805,95.04374,28.52,260.48,15.56,0,Clear,0.2487,0,Safe
25.81378,91.32699,2.65,246.12,63.66,0,Clear,0.3622,1,Watch
24.91448,94.10384,31.61,228.67,34.15,2,Heavy Rain,0.3075,1,Watch
