latitude,longitude,slope_degrees,elevation_m,land_use_code,land_use_label,soil_code,soil_label,susceptibility_score,is_susceptible
25.33971,89.23929,31.34,1008.7,0,Dense Forest,4,Shale,0.4911,0
24.14674,90.1915,42.33,772.3,0,Dense Forest,4,Shale,0.4992,0
28.42572,92.28647,45.08,1705.9,2,Degraded Forest,3,Colluvial,0.6568,1
26.76731,97.06912,30.34,1693.7,1,Agriculture,0,Granite/Gneiss,0.1996,0
23.4253,89.81347,18.87,338.4,1,Agriculture,3,Colluvial,0.2551,0
22.56523,92.23726,30.34,204.0,0,Dense Forest,1,Laterite,0.2444,0
21.78185,89.64714,11.8,141.3,4,Barren,4,Shale,0.5272,0
24.89007,89.68066,26.11,973.9,0,Dense Forest,2,Alluvial,0.2344,0
28.57523,88.78256,32.4,1722.7,1,Agriculture,3,Colluvial,0.4374,0
27.83697,91.4745,36.54,1562.2,1,Agriculture,1,Laterite,0.4097,0
24.89494,92.19357,31.52,753.4,0,Dense Forest,2,Alluvial,0.4159,0
26.07078,94.55152,29.77,1249.8,2,Degraded Forest,3,Colluvial,0.412,0
26.3788,96.19633,33.49,819.3,1,Agriculture,2,Alluvial,0.275,0
26.78255,94.46497,25.59,1179.1,1,Agriculture,3,Colluvial,0.46,0
29.33576,90.22283,39.93,1698.8,3,Urban,3,Colluvial,0.5468,0
23.67882,91.24946,40.23,370.0,0,Dense Forest,0,Granite/Gneiss,0.264,0
22.25117,94.06888,16.75,50.0,3,Urban,3,Colluvial,0.4359,0
27.84333,90.54056,41.69,1573.8,3,Urban,3,Colluvial,0.5873,1
26.1642,90.51801,26.07,1235.4,3,Urban,1,Laterite,0.3883,0
28.01356,92.2873,39.84,1652.9,1,Agriculture,1,Laterite,0.4156,0
27.6174,92.59858,35.78,1664.7,0,Dense Forest,0,Granite/Gneiss,0.1368,0
21.77954,91.21378,24.85,386.0,1,Agriculture,2,Alluvial,0.3413,0
26.11412,96.33856,40.73,730.3,0,Dense Forest,1,Laterite,0.2643,0
26.81603,91.91023,44.2,1422.3,0,Dense Forest,4,Shale,0.5064,0
24.24433,90.04967,25.93,754.0,0,Dense Forest,3,Colluvial,0.3518,0
27.74322,92.87871,54.73,1539.0,1,Agriculture,2,Alluvial,0.5366,0
25.14523,94.37718,35.1,895.4,0,Dense Forest,3,Colluvial,0.3455,0
25.66739,89.17574,19.19,927.6,4,Barren,3,Colluvial,0.5316,0
25.41323,97.14596,42.01,1086.1,2,Degraded Forest,2,Alluvial,0.482,0
25.61529,91.38879,30.39,829.9,0,Dense Forest,0,Granite/Gneiss,0.2502,0
26.32263,96.78696,42.19,1405.7,3,Urban,3,Colluvial,0.5381,0
26.2315,94.06741,24.32,1065.1,4,Barren,0,Granite/Gneiss,0.3256,0
27.40481,90.8055,36.57,1020.3,0,Dense Forest,3,Colluvial,0.4709,0
25.49375,92.28692,35.98,1021.1,0,Dense Forest,1,Laterite,0.3905,0
27.80214,91.93692,40.58,1282.5,1,Agriculture,3,Colluvial,0.4982,0
24.66118,90.48004,25.66,571.6,3,Urban,3,Colluvial,0.6115,1
22.54062,97.31345,3.0,470.9,0,Dense Forest,0,Granite/Gneiss,0.0,0
26.31675,92.30348,27.14,1370.7,3,Urban,1,Laterite,0.4335,0
29.14627,90.68132,35.86,1798.6,2,Degraded Forest,3,Colluvial,0.5154,0
23.74422,91.75871,8.52,202.4,2,Degraded Forest,3,Colluvial,0.3999,0
29.09775,92.93122,37.82,1915.8,1,Agriculture,3,Colluvial,0.412,0
28.78688,89.26849,57.2,1675.6,1,Agriculture,4,Shale,0.6334,1
21.74127,92.7281,25.17,429.9,0,Dense Forest,0,Granite/Gneiss,0.1254,0
25.36887,91.59098,22.83,1363.9,1,Agriculture,0,Granite/Gneiss,0.3275,0
26.97748,92.10777,30.83,1031.6,2,Degraded Forest,3,Colluvial,0.4681,0
26.49295,88.86567,29.03,1717.9,3,Urban,1,Laterite,0.4562,0
26.81133,90.50624,40.97,983.4,3,Urban,2,Alluvial,0.5377,0
24.9769,92.07716,31.28,774.6,0,Dense Forest,3,Colluvial,0.4159,0
24.41637,92.48755,20.24,961.4,0,Dense Forest,4,Shale,0.4494,0
23.05975,91.79542,16.08,306.6,3,Urban,0,Granite/Gneiss,0.2284,0
23.30232,93.70025,30.41,342.9,4,Barren,0,Granite/Gneiss,0.3735,0
25.87991,92.76891,43.62,744.2,0,Dense Forest,3,Colluvial,0.4332,0
25.83311,96.37355,24.08,807.8,2,Degraded Forest,0,Granite/Gneiss,0.2221,0
25.75754,91.6806,30.03,895.1,1,Agriculture,2,Alluvial,0.4716,0
27.9476,91.24993,40.21,1705.6,1,Agriculture,3,Colluvial,0.5414,0
25.53287,88.24624,28.61,1343.1,2,Degraded Forest,1,Laterite,0.3588,0
26.82688,94.9112,44.02,1146.8,3,Urban,1,Laterite,0.4507,0
26.13382,89.12566,31.16,1062.5,0,Dense Forest,1,Laterite,0.2312,0
23.14372,92.24821,36.43,271.1,2,Degraded Forest,1,Laterite,0.3206,0
21.60296,93.1989,24.99,50.0,2,Degraded Forest,3,Colluvial,0.371,0
26.15549,94.02678,26.97,842.4,1,Agriculture,1,Laterite,0.245,0
28.49236,88.40077,41.76,1418.2,2,Degraded Forest,1,Laterite,0.4021,0
22.827,93.19116,12.16,388.6,0,Dense Forest,2,Alluvial,0.1622,0
23.97637,93.38574,21.15,531.5,0,Dense Forest,4,Shale,0.401,0
23.17666,92.84531,28.25,401.8,2,Degraded Forest,4,Shale,0.512,0
25.30004,93.11914,31.22,1034.4,1,Agriculture,4,Shale,0.5808,1
22.64012,93.39578,36.18,338.0,0,Dense Forest,2,Alluvial,0.3271,0
25.63854,91.43393,20.74,798.3,1,Agriculture,1,Laterite,0.3542,0
24.73631,90.92801,26.87,1019.6,3,Urban,3,Colluvial,0.5322,0
22.13601,88.60549,13.34,50.0,1,Agriculture,1,Laterite,0.1846,0
29.27357,97.08409,41.62,1694.3,1,Agriculture,3,Colluvial,0.4991,0
28.84482,89.20197,42.88,2097.0,2,Degraded Forest,0,Granite/Gneiss,0.2927,0
26.269,90.8043,27.47,1241.1,0,Dense Forest,2,Alluvial,0.3384,0
26.48151,91.47164,41.34,861.2,1,Agriculture,1,Laterite,0.3434,0
25.9028,91.85416,45.52,774.0,0,Dense Forest,1,Laterite,0.3248,0
24.81757,94.4589,8.76,778.5,1,Agriculture,3,Colluvial,0.2923,0
25.91293,88.18889,42.69,995.6,2,Degraded Forest,3,Colluvial,0.4993,0
27.95238,93.42773,59.33,1693.6,0,Dense Forest,0,Granite/Gneiss,0.3127,0
22.06407,92.41124,18.63,453.1,0,Dense Forest,4,Shale,0.2859,0
23.03899,95.22439,15.89,343.1,0,Dense Forest,1,Laterite,0.2093,0
26.95281,91.37731,30.87,1305.8,2,Degraded Forest,4,Shale,0.509,0
26.36143,97.11267,30.77,987.3,0,Dense Forest,2,Alluvial,0.2842,0
27.30821,90.61147,40.22,1375.3,0,Dense Forest,3,Colluvial,0.4584,0
26.33963,95.29724,29.73,983.9,2,Degraded Forest,4,Shale,0.5587,1
22.57219,88.71407,18.38,346.1,0,Dense Forest,3,Colluvial,0.2318,0
26.30333,93.42766,25.37,1055.5,1,Agriculture,0,Granite/Gneiss,0.2175,0
28.58727,92.74228,37.92,1819.8,4,Barren,0,Granite/Gneiss,0.4596,0
22.76228,88.83684,16.44,593.9,3,Urban,1,Laterite,0.3115,0
24.40277,93.94958,25.6,1011.9,0,Dense Forest,2,Alluvial,0.3063,0
29.01358,97.44398,31.53,1797.8,2,Degraded Forest,3,Colluvial,0.4437,0
25.9825,97.06601,29.17,1230.0,2,Degraded Forest,3,Colluvial,0.4273,0
22.41827,92.0259,16.73,206.7,4,Barren,1,Laterite,0.3329,0
24.4521,93.80698,27.55,596.1,1,Agriculture,2,Alluvial,0.3286,0
25.51824,90.83524,41.26,730.6,2,Degraded Forest,3,Colluvial,0.5922,1
26.22477,90.68213,31.91,1234.8,3,Urban,2,Alluvial,0.4699,0
28.53409,97.26117,31.64,1272.6,0,Dense Forest,3,Colluvial,0.4133,0
27.20047,90.22706,37.43,1557.2,2,Degraded Forest,2,Alluvial,0.4126,0
27.99421,91.14795,33.68,1489.4,1,Agriculture,2,Alluvial,0.3911,0
27.48928,89.46056,31.58,1389.1,4,Barren,4,Shale,0.6104,1
26.08225,96.99431,29.82,1265.8,4,Barren,1,Laterite,0.4292,0
24.95588,95.17796,23.8,510.8,0,Dense Forest,3,Colluvial,0.2543,0
27.51022,90.65705,29.02,1407.9,0,Dense Forest,1,Laterite,0.2404,0
26.63851,92.21809,30.39,1571.9,0,Dense Forest,1,Laterite,0.3178,0
27.49661,95.37817,41.13,1392.5,0,Dense Forest,4,Shale,0.5399,0
26.77059,92.44503,35.09,1021.3,1,Agriculture,3,Colluvial,0.4588,0
26.53854,91.50194,25.95,1164.4,1,Agriculture,4,Shale,0.4515,0
25.81799,88.50929,24.31,1333.3,2,Degraded Forest,4,Shale,0.5411,0
23.472,97.15632,23.38,390.7,2,Degraded Forest,0,Granite/Gneiss,0.2288,0
26.52949,92.93337,25.96,923.7,0,Dense Forest,4,Shale,0.4214,0
28.1692,89.62574,32.84,1507.2,2,Degraded Forest,0,Granite/Gneiss,0.2797,0
27.21264,88.41046,31.85,1104.4,4,Barren,0,Granite/Gneiss,0.3783,0
25.52062,90.54102,22.3,553.4,1,Agriculture,3,Colluvial,0.4234,0
24.60171,91.07027,27.44,948.6,0,Dense Forest,1,Laterite,0.3203,0
25.74706,90.91897,28.47,1265.2,0,Dense Forest,4,Shale,0.4641,0
25.76905,95.14933,42.24,1144.3,0,Dense Forest,2,Alluvial,0.3387,0
23.90807,94.14225,14.74,820.5,3,Urban,1,Laterite,0.2973,0
26.08198,93.15827,41.39,1049.7,0,Dense Forest,0,Granite/Gneiss,0.2176,0
28.98048,97.14844,44.95,2053.5,3,Urban,2,Alluvial,0.5832,1
25.9519,91.16243,43.62,976.0,3,Urban,1,Laterite,0.5488,0
24.63589,93.27685,37.6,805.7,1,Agriculture,0,Granite/Gneiss,0.3061,0
29.4721,88.9843,41.48,1725.0,1,Agriculture,3,Colluvial,0.5863,1
22.24923,88.7523,6.54,50.0,2,Degraded Forest,4,Shale,0.3953,0
24.78465,94.40057,26.14,711.9,3,Urban,1,Laterite,0.4202,0
22.50627,92.33505,3.0,772.3,0,Dense Forest,1,Laterite,0.0913,0
22.23543,91.47074,23.04,572.1,4,Barren,0,Granite/Gneiss,0.2983,0
26.88111,90.76442,36.39,1465.8,2,Degraded Forest,1,Laterite,0.3453,0
24.36965,92.1539,20.97,660.0,1,Agriculture,1,Laterite,0.2982,0
26.74128,92.24859,31.06,1189.0,1,Agriculture,1,Laterite,0.3479,0
26.24504,91.34275,24.62,1510.3,1,Agriculture,3,Colluvial,0.4958,0
26.08779,94.1927,31.95,1136.7,1,Agriculture,0,Granite/Gneiss,0.2291,0
22.20118,93.7243,9.69,415.9,2,Degraded Forest,0,Granite/Gneiss,0.1733,0
24.68895,89.56561,26.66,706.8,0,Dense Forest,4,Shale,0.3669,0
26.75556,93.17045,37.53,1223.0,0,Dense Forest,3,Colluvial,0.4262,0
25.2891,97.49459,34.41,1108.7,0,Dense Forest,1,Laterite,0.2798,0
26.81878,90.10857,38.51,1149.6,1,Agriculture,3,Colluvial,0.4974,0
27.55669,95.18031,35.33,1532.4,1,Agriculture,2,Alluvial,0.4224,0
25.89837,92.27275,35.05,949.6,2,Degraded Forest,3,Colluvial,0.579,1
26.56758,90.60827,35.08,1342.2,0,Dense Forest,4,Shale,0.4942,0
26.70662,90.31163,35.54,1125.4,0,Dense Forest,1,Laterite,0.3366,0
25.69452,89.4264,22.52,1394.3,0,Dense Forest,3,Colluvial,0.3554,0
25.86991,88.82574,21.4,1070.4,0,Dense Forest,3,Colluvial,0.3258,0
24.62132,92.11983,28.77,957.2,0,Dense Forest,3,Colluvial,0.4882,0
25.53817,91.52486,34.03,1004.5,3,Urban,4,Shale,0.5744,1
26.36684,92.75787,28.28,1094.8,2,Degraded Forest,2,Alluvial,0.4545,0
22.76706,96.27197,29.15,499.9,4,Barren,3,Colluvial,0.5598,1
23.50926,88.60482,40.24,782.8,0,Dense Forest,4,Shale,0.4488,0
26.18886,91.29498,46.61,865.3,3,Urban,2,Alluvial,0.5893,1
22.95921,92.64793,18.34,454.5,2,Degraded Forest,0,Granite/Gneiss,0.1961,0
22.7466,95.75817,16.21,358.9,2,Degraded Forest,3,Colluvial,0.3565,0
26.67778,90.83176,40.71,1307.0,1,Agriculture,3,Colluvial,0.5009,0
25.9678,92.84999,37.19,1376.0,1,Agriculture,1,Laterite,0.4036,0
24.40488,91.00439,16.99,916.9,3,Urban,1,Laterite,0.3485,0
28.16673,97.27329,38.06,1831.3,2,Degraded Forest,4,Shale,0.5881,1
23.99743,91.33653,29.66,714.5,2,Degraded Forest,2,Alluvial,0.3702,0
25.93333,91.6982,24.45,1010.8,0,Dense Forest,2,Alluvial,0.3236,0
26.13409,92.07331,26.42,657.7,0,Dense Forest,4,Shale,0.4142,0
25.95797,88.50768,26.97,1386.1,4,Barren,2,Alluvial,0.5044,0
28.52958,88.30893,38.17,1181.6,1,Agriculture,3,Colluvial,0.4127,0
22.59342,90.87435,6.55,663.5,3,Urban,3,Colluvial,0.3227,0
26.10361,89.66031,37.81,1284.0,1,Agriculture,4,Shale,0.4884,0
29.02967,92.47195,37.36,2187.9,3,Urban,2,Alluvial,0.4806,0
28.55688,96.34738,43.08,1740.9,0,Dense Forest,4,Shale,0.5519,1
24.72787,90.9495,27.87,926.3,0,Dense Forest,2,Alluvial,0.416,0
27.34531,95.24904,28.83,1378.1,1,Agriculture,2,Alluvial,0.338,0
24.58447,94.47383,12.44,809.2,2,Degraded Forest,1,Laterite,0.1877,0
28.16334,90.18051,40.7,1454.3,1,Agriculture,2,Alluvial,0.4027,0
26.10643,93.25152,28.79,1113.0,2,Degraded Forest,2,Alluvial,0.4869,0
24.91634,91.16127,31.46,699.4,1,Agriculture,4,Shale,0.5619,1
27.24606,92.52732,43.05,1402.1,4,Barren,3,Colluvial,0.5907,1
27.20881,90.19078,20.1,1379.4,0,Dense Forest,3,Colluvial,0.4014,0
26.1449,91.38431,30.57,1141.1,0,Dense Forest,3,Colluvial,0.4183,0
23.93348,90.60726,32.46,629.5,4,Barren,1,Laterite,0.4394,0
26.56158,93.40233,45.48,1115.2,2,Degraded Forest,1,Laterite,0.4828,0
25.86297,91.44875,16.7,1193.6,2,Degraded Forest,1,Laterite,0.3659,0
26.3831,89.65381,42.53,1261.7,0,Dense Forest,0,Granite/Gneiss,0.3127,0
26.47173,93.68334,25.57,1273.9,4,Barren,1,Laterite,0.4318,0
26.26691,92.64362,38.52,984.2,3,Urban,3,Colluvial,0.5965,1
28.25607,90.04496,35.94,1754.8,3,Urban,2,Alluvial,0.4815,0
24.52538,88.57457,32.32,628.0,4,Barren,3,Colluvial,0.5684,1
27.27253,94.11127,33.75,1294.3,2,Degraded Forest,1,Laterite,0.3624,0
26.7338,91.24728,23.12,1296.0,1,Agriculture,1,Laterite,0.2626,0
29.06638,91.86242,38.72,2032.5,1,Agriculture,1,Laterite,0.2933,0
26.86616,91.2309,39.44,1065.8,3,Urban,3,Colluvial,0.6036,1
27.04148,94.41738,32.4,1149.1,3,Urban,1,Laterite,0.4153,0
23.62971,92.36253,14.4,186.6,2,Degraded Forest,1,Laterite,0.2366,0
26.20693,90.84358,22.48,1260.3,0,Dense Forest,1,Laterite,0.2954,0
26.26038,95.32719,26.38,1103.6,3,Urban,3,Colluvial,0.5001,0
27.06337,92.10535,29.32,1436.6,2,Degraded Forest,3,Colluvial,0.5057,0
23.43983,94.45438,26.87,604.1,0,Dense Forest,1,Laterite,0.2048,0
22.25293,93.46956,14.66,427.0,1,Agriculture,0,Granite/Gneiss,0.0589,0
27.09848,91.33342,33.6,1359.9,4,Barren,1,Laterite,0.5336,0
27.89453,93.01397,37.54,1396.9,1,Agriculture,2,Alluvial,0.4133,0
22.52419,90.11634,23.16,376.8,0,Dense Forest,4,Shale,0.3114,0
22.25457,94.29646,22.93,352.7,0,Dense Forest,1,Laterite,0.1559,0
28.07634,94.29144,35.45,1510.0,0,Dense Forest,1,Laterite,0.2999,0
28.04907,92.69107,37.45,1591.7,0,Dense Forest,1,Laterite,0.3517,0
24.63146,90.6078,31.88,535.6,3,Urban,3,Colluvial,0.5713,1
23.58683,93.85935,17.26,315.0,0,Dense Forest,4,Shale,0.368,0
22.05476,91.93574,12.7,50.0,3,Urban,0,Granite/Gneiss,0.2656,0
26.04852,91.76811,37.18,1181.1,0,Dense Forest,3,Colluvial,0.5387,0
24.66485,95.21194,22.28,960.1,4,Barren,2,Alluvial,0.4679,0
24.17975,91.38651,27.03,417.8,0,Dense Forest,3,Colluvial,0.4003,0
25.82731,89.50271,18.59,1105.9,2,Degraded Forest,2,Alluvial,0.3268,0
26.89372,95.20509,39.9,1403.0,0,Dense Forest,0,Granite/Gneiss,0.2323,0
23.09053,90.73596,19.36,378.0,1,Agriculture,3,Colluvial,0.3548,0
26.75047,94.62006,37.94,1601.7,0,Dense Forest,3,Colluvial,0.4047,0
26.90695,90.89946,44.23,1025.1,2,Degraded Forest,4,Shale,0.5626,1
23.44602,93.77923,19.63,462.3,1,Agriculture,2,Alluvial,0.2778,0
24.49674,95.3095,13.97,191.8,3,Urban,0,Granite/Gneiss,0.1425,0
26.22511,91.17787,29.82,1232.3,0,Dense Forest,1,Laterite,0.3599,0
24.94684,88.57624,37.64,729.2,0,Dense Forest,3,Colluvial,0.3921,0
23.9721,88.61672,25.63,261.1,0,Dense Forest,2,Alluvial,0.2933,0
26.83299,90.94329,26.48,1418.7,2,Degraded Forest,3,Colluvial,0.4446,0
25.70165,95.9113,29.21,1014.0,0,Dense Forest,0,Granite/Gneiss,0.1466,0
28.83538,94.38063,46.41,1689.1,0,Dense Forest,0,Granite/Gneiss,0.2993,0
28.62058,90.07563,40.7,1927.6,2,Degraded Forest,3,Colluvial,0.6023,1
22.58539,92.97652,17.85,188.0,0,Dense Forest,1,Laterite,0.1516,0
28.45434,96.6917,35.37,1793.5,2,Degraded Forest,1,Laterite,0.3527,0
28.01945,91.56466,34.38,1724.7,0,Dense Forest,3,Colluvial,0.4409,0
25.51815,93.1852,31.85,891.6,2,Degraded Forest,0,Granite/Gneiss,0.2883,0
26.12819,92.03837,36.3,1143.0,4,Barren,3,Colluvial,0.7145,1
24.51171,92.54792,24.91,1113.4,0,Dense Forest,0,Granite/Gneiss,0.2509,0
21.64114,95.91738,11.58,50.0,0,Dense Forest,3,Colluvial,0.2007,0
24.45204,91.58472,32.12,875.2,3,Urban,1,Laterite,0.4528,0
23.82152,92.31777,20.32,634.8,2,Degraded Forest,1,Laterite,0.2802,0
24.32925,95.59937,27.92,990.7,1,Agriculture,3,Colluvial,0.4124,0
25.34168,94.04334,33.67,957.6,2,Degraded Forest,2,Alluvial,0.4554,0
26.99424,90.61627,25.49,1473.4,0,Dense Forest,1,Laterite,0.174,0
29.18261,95.00284,44.93,1508.5,3,Urban,0,Granite/Gneiss,0.4329,0
25.62172,93.19799,8.88,598.6,2,Degraded Forest,4,Shale,0.4487,0
28.5642,88.81805,40.67,1479.6,2,Degraded Forest,2,Alluvial,0.4159,0
22.04166,89.59483,21.67,133.6,4,Barren,1,Laterite,0.3846,0
28.41848,97.37918,43.64,1585.8,2,Degraded Forest,0,Granite/Gneiss,0.4216,0
24.66434,93.57424,33.27,1030.4,1,Agriculture,4,Shale,0.5251,0
26.76841,90.9638,37.56,1206.8,4,Barren,0,Granite/Gneiss,0.5001,0
28.35278,94.77393,36.36,1646.6,0,Dense Forest,1,Laterite,0.3188,0
24.33754,93.24001,13.33,766.4,0,Dense Forest,2,Alluvial,0.2697,0
21.97912,91.36347,17.7,81.5,0,Dense Forest,3,Colluvial,0.2821,0
26.64367,93.00333,38.12,1253.7,4,Barren,1,Laterite,0.4991,0
28.46207,89.86151,27.05,1876.7,2,Degraded Forest,2,Alluvial,0.3795,0
26.17402,93.49842,35.76,1211.5,1,Agriculture,2,Alluvial,0.5339,0
29.14675,90.9538,44.38,1939.2,0,Dense Forest,1,Laterite,0.3434,0
25.61436,92.85045,27.51,1092.4,0,Dense Forest,4,Shale,0.4842,0
27.9368,90.93001,42.66,1877.7,0,Dense Forest,3,Colluvial,0.4967,0
23.77071,90.38612,21.31,400.4,4,Barren,1,Laterite,0.3117,0
23.40973,91.00649,19.45,1029.8,2,Degraded Forest,2,Alluvial,0.3795,0
26.41582,92.53307,23.26,1405.3,4,Barren,3,Colluvial,0.6353,1
26.79914,92.88811,38.11,1527.9,1,Agriculture,2,Alluvial,0.4789,0
28.21005,91.82335,29.71,1871.8,2,Degraded Forest,2,Alluvial,0.4466,0
24.63508,97.37636,21.28,1012.7,1,Agriculture,0,Granite/Gneiss,0.1352,0
22.05996,96.67728,20.75,50.0,3,Urban,0,Granite/Gneiss,0.276,0
25.58426,93.72806,28.98,792.4,4,Barren,1,Laterite,0.4093,0
26.69757,89.01642,48.16,1409.3,4,Barren,2,Alluvial,0.6667,1
23.3996,90.92892,26.87,642.9,2,Degraded Forest,4,Shale,0.5366,0
25.64066,94.62681,36.54,1208.8,0,Dense Forest,3,Colluvial,0.3928,0
27.24161,90.43423,43.36,1401.2,2,Degraded Forest,0,Granite/Gneiss,0.4039,0
26.40289,94.0858,31.46,939.7,0,Dense Forest,3,Colluvial,0.3689,0
26.79665,93.32683,30.61,1269.7,0,Dense Forest,3,Colluvial,0.3897,0
29.3918,96.02734,34.88,2023.9,0,Dense Forest,2,Alluvial,0.3825,0
25.43821,93.92971,18.14,935.5,1,Agriculture,1,Laterite,0.2458,0
28.65444,92.84479,51.01,1708.8,2,Degraded Forest,2,Alluvial,0.5162,0
28.3364,92.07273,35.66,1644.2,1,Agriculture,2,Alluvial,0.3707,0
22.15733,92.27215,24.62,143.5,1,Agriculture,1,Laterite,0.2638,0
26.29876,91.31894,21.22,1016.9,0,Dense Forest,1,Laterite,0.248,0
28.38683,89.62174,39.36,2071.2,2,Degraded Forest,2,Alluvial,0.5203,0
27.85683,96.94502,48.98,1842.0,2,Degraded Forest,2,Alluvial,0.4961,0
26.23175,90.37267,34.87,1378.7,0,Dense Forest,2,Alluvial,0.3345,0
22.86301,90.98543,22.45,489.7,3,Urban,3,Colluvial,0.4996,0
23.28512,89.41075,17.0,300.7,2,Degraded Forest,0,Granite/Gneiss,0.1402,0
26.90523,91.5432,28.05,1493.6,1,Agriculture,1,Laterite,0.2938,0
27.21947,94.75611,36.09,1609.9,2,Degraded Forest,3,Colluvial,0.5334,0
27.70821,95.18138,29.28,1428.0,1,Agriculture,3,Colluvial,0.4899,0
21.84659,90.11306,15.44,50.0,0,Dense Forest,4,Shale,0.328,0
26.50945,96.10116,41.64,1312.5,2,Degraded Forest,2,Alluvial,0.4218,0
25.57793,96.23766,20.16,1231.1,1,Agriculture,3,Colluvial,0.3289,0
29.07391,94.06195,48.54,1676.1,0,Dense Forest,3,Colluvial,0.4735,0
25.55839,89.17461,38.19,1118.9,2,Degraded Forest,1,Laterite,0.4225,0
28.19354,92.55653,38.02,1424.6,2,Degraded Forest,3,Colluvial,0.4751,0
25.24369,97.02508,29.31,715.0,0,Dense Forest,1,Laterite,0.1828,0
22.77511,97.22135,15.95,427.9,3,Urban,2,Alluvial,0.3511,0
28.9579,93.32245,40.49,1615.2,1,Agriculture,0,Granite/Gneiss,0.3217,0
25.54672,92.36912,36.72,1096.5,0,Dense Forest,3,Colluvial,0.4291,0
25.95437,95.11279,37.5,779.1,2,Degraded Forest,4,Shale,0.4596,0
23.15291,91.46053,24.35,300.5,2,Degraded Forest,0,Granite/Gneiss,0.2228,0
25.82237,93.13389,36.07,1278.4,0,Dense Forest,3,Colluvial,0.5579,1
26.27884,94.99265,34.52,1313.7,3,Urban,4,Shale,0.5883,1
27.54909,93.27833,27.87,1544.9,3,Urban,3,Colluvial,0.5658,1
26.9369,91.13924,43.9,1234.2,3,Urban,3,Colluvial,0.5684,1
25.55201,90.99296,23.05,1014.4,1,Agriculture,0,Granite/Gneiss,0.2748,0
26.88196,90.81771,34.38,1266.0,3,Urban,1,Laterite,0.4802,0
25.59385,92.87635,37.18,1487.9,3,Urban,1,Laterite,0.4971,0
25.1891,94.05711,17.62,993.3,4,Barren,4,Shale,0.5331,0
26.87711,89.85401,40.16,1156.5,4,Barren,3,Colluvial,0.6283,1
29.45892,94.63569,35.31,1874.6,1,Agriculture,4,Shale,0.5585,1
26.07827,95.51869,36.93,794.0,0,Dense Forest,2,Alluvial,0.4032,0
25.71431,95.75257,40.43,667.5,0,Dense Forest,3,Colluvial,0.3464,0
23.78499,92.02531,17.67,906.7,1,Agriculture,3,Colluvial,0.3857,0
26.28509,91.56422,26.0,1231.4,3,Urban,2,Alluvial,0.4592,0
26.33057,93.72742,33.72,1096.6,2,Degraded Forest,4,Shale,0.5689,1
25.43024,93.11954,22.55,979.0,3,Urban,1,Laterite,0.3687,0
24.53682,91.72103,8.97,762.5,1,Agriculture,0,Granite/Gneiss,0.1524,0
23.55128,93.94382,22.49,575.1,0,Dense Forest,1,Laterite,0.2501,0
26.02958,94.21671,34.67,1348.7,0,Dense Forest,0,Granite/Gneiss,0.223,0
25.10071,93.12281,25.87,1017.2,2,Degraded Forest,0,Granite/Gneiss,0.2563,0
26.80495,93.95621,35.8,1211.7,3,Urban,2,Alluvial,0.4831,0
23.9928,90.0268,32.74,311.1,3,Urban,1,Laterite,0.4197,0
23.43894,95.47617,19.41,335.8,1,Agriculture,3,Colluvial,0.3394,0
23.57062,90.56595,20.95,717.6,4,Barren,2,Alluvial,0.4736,0
25.56363,92.92315,30.08,1326.7,0,Dense Forest,1,Laterite,0.3858,0
28.10758,90.49605,37.27,1411.1,1,Agriculture,1,Laterite,0.3727,0
24.07181,91.5504,22.13,472.8,0,Dense Forest,2,Alluvial,0.3391,0
24.09262,96.40903,38.39,596.9,0,Dense Forest,2,Alluvial,0.3387,0
27.85533,93.04236,39.84,1886.8,4,Barren,0,Granite/Gneiss,0.4866,0
25.91365,90.83283,29.18,1122.6,3,Urban,3,Colluvial,0.5477,0
26.71045,91.78355,45.61,1119.9,0,Dense Forest,2,Alluvial,0.4442,0
26.83218,91.25192,43.68,1227.5,0,Dense Forest,1,Laterite,0.4006,0
24.20025,89.25767,30.12,601.9,0,Dense Forest,1,Laterite,0.2399,0
26.87764,92.43905,30.29,1450.8,0,Dense Forest,2,Alluvial,0.3193,0
23.77422,96.63565,45.39,1002.4,2,Degraded Forest,3,Colluvial,0.5883,1
22.84504,91.36454,7.52,428.8,2,Degraded Forest,2,Alluvial,0.2339,0
26.79021,92.68168,20.59,1509.0,1,Agriculture,3,Colluvial,0.4937,0
27.51449,90.01395,40.62,1184.0,0,Dense Forest,2,Alluvial,0.3719,0
23.79491,92.30193,20.75,1084.6,0,Dense Forest,3,Colluvial,0.2782,0
26.86234,92.03456,15.29,1038.7,1,Agriculture,4,Shale,0.4426,0
26.00829,91.69371,30.78,1356.7,3,Urban,0,Granite/Gneiss,0.4696,0
25.28963,96.62686,29.84,1020.4,4,Barren,0,Granite/Gneiss,0.4143,0
26.78703,92.16184,33.48,1038.0,0,Dense Forest,0,Granite/Gneiss,0.221,0
21.51012,92.78895,17.46,269.2,1,Agriculture,0,Granite/Gneiss,0.1369,0
26.65916,92.17107,30.59,1255.0,0,Dense Forest,2,Alluvial,0.3883,0
28.44214,96.6865,39.92,1479.6,0,Dense Forest,3,Colluvial,0.3454,0
22.3677,91.54198,28.72,297.4,0,Dense Forest,4,Shale,0.368,0
21.61275,89.15919,23.09,50.0,4,Barren,2,Alluvial,0.3988,0
